half length dipole (theta, phi, g_theta, arg_theta, g_phi, arg_phi)
37 72
135 65 -1.89085 0 -300 0
140 65 -2.9018 0 -300 0
145 65 -4.06942 0 -300 0
150 65 -5.42988 0 -300 0
155 65 -7.043 0 -300 0
160 65 -9.01334 0 -300 0
165 65 -11.5423 0 -300 0
170 65 -15.0885 0 -300 0
175 65 -21.1249 0 -300 0
180 65 -3.86972 0 -300 0
0 70 -300 0 -300 0
5 70 -21.1249 0 -300 0
10 70 -15.0885 0 -300 0
15 70 -11.5423 0 -300 0
20 70 -9.01334 0 -300 0
25 70 -7.043 0 -300 0
30 70 -5.42988 0 -300 0
35 70 -4.06942 0 -300 0
40 70 -2.9018 0 -300 0
45 70 -1.89085 0 -300 0
50 70 -1.01393 0 -300 0
55 70 -0.256698 0 -300 0
60 70 0.389968 0 -300 0
65 70 0.931785 0 -300 0
70 70 1.37226 0 -300 0
75 70 1.71349 0 -300 0
80 70 1.95664 0 -300 0
85 70 2.10234 0 -300 0
90 70 2.15088 0 -300 0
95 70 2.10234 0 -300 0
100 70 1.95664 0 -300 0
105 70 1.71349 0 -300 0
110 70 1.37226 0 -300 0
115 70 0.931785 0 -300 0
120 70 0.389968 0 -300 0
125 70 -0.256698 0 -300 0
130 70 -1.01393 0 -300 0
135 70 -1.89085 0 -300 0
140 70 -2.9018 0 -300 0
145 70 -4.06942 0 -300 0
150 70 -5.42988 0 -300 0
155 70 -7.043 0 -300 0
160 70 -9.01334 0 -300 0
165 70 -11.5423 0 -300 0
170 70 -15.0885 0 -300 0
175 70 -21.1249 0 -300 0
180 70 -3.86972 0 -300 0
0 75 -300 0 -300 0
5 75 -21.1249 0 -300 0
10 75 -15.0885 0 -300 0
15 75 -11.5423 0 -300 0
20 75 -9.01334 0 -300 0
25 75 -7.043 0 -300 0
30 75 -5.42988 0 -300 0
35 75 -4.06942 0 -300 0
40 75 -2.9018 0 -300 0
45 75 -1.89085 0 -300 0
50 75 -1.01393 0 -300 0
55 75 -0.256698 0 -300 0
60 75 0.389968 0 -300 0
65 75 0.931785 0 -300 0
70 75 1.37226 0 -300 0
75 75 1.71349 0 -300 0
80 75 1.95664 0 -300 0
85 75 2.10234 0 -300 0
90 75 2.15088 0 -300 0
95 75 2.10234 0 -300 0
100 75 1.95664 0 -300 0
105 75 1.71349 0 -300 0
110 75 1.37226 0 -300 0
115 75 0.931785 0 -300 0
120 75 0.389968 0 -300 0
125 75 -0.256698 0 -300 0
130 75 -1.01393 0 -300 0
135 75 -1.89085 0 -300 0
140 75 -2.9018 0 -300 0
145 75 -4.06942 0 -300 0
150 75 -5.42988 0 -300 0
155 75 -7.043 0 -300 0
160 75 -9.01334 0 -300 0
165 75 -11.5423 0 -300 0
170 75 -15.0885 0 -300 0
175 75 -21.1249 0 -300 0
180 75 -3.86972 0 -300 0
0 80 -300 0 -300 0
5 80 -21.1249 0 -300 0
10 80 -15.0885 0 -300 0
15 80 -11.5423 0 -300 0
20 80 -9.01334 0 -300 0
25 80 -7.043 0 -300 0
30 80 -5.42988 0 -300 0
35 80 -4.06942 0 -300 0
40 80 -2.9018 0 -300 0
45 80 -1.89085 0 -300 0
50 80 -1.01393 0 -300 0
55 80 -0.256698 0 -300 0
60 80 0.389968 0 -300 0
65 80 0.931785 0 -300 0
70 80 1.37226 0 -300 0
75 80 1.71349 0 -300 0
80 80 1.95664 0 -300 0
85 80 2.10234 0 -300 0
90 80 2.15088 0 -300 0
95 80 2.10234 0 -300 0
100 80 1.95664 0 -300 0
105 80 1.71349 0 -300 0
110 80 1.37226 0 -300 0
115 80 0.931785 0 -300 0
120 80 0.389968 0 -300 0
125 80 -0.256698 0 -300 0
130 80 -1.01393 0 -300 0
135 80 -1.89085 0 -300 0
140 80 -2.9018 0 -300 0
145 80 -4.06942 0 -300 0
150 80 -5.42988 0 -300 0
155 80 -7.043 0 -300 0
160 80 -9.01334 0 -300 0
165 80 -11.5423 0 -300 0
170 80 -15.0885 0 -300 0
175 80 -21.1249 0 -300 0
180 80 -3.86972 0 -300 0
0 85 -300 0 -300 0
5 85 -21.1249 0 -300 0
10 85 -15.0885 0 -300 0
15 85 -11.5423 0 -300 0
20 85 -9.01334 0 -300 0
25 85 -7.043 0 -300 0
30 85 -5.42988 0 -300 0
35 85 -4.06942 0 -300 0
40 85 -2.9018 0 -300 0
45 85 -1.89085 0 -300 0
50 85 -1.01393 0 -300 0
55 85 -0.256698 0 -300 0
60 85 0.389968 0 -300 0
65 85 0.931785 0 -300 0
70 85 1.37226 0 -300 0
75 85 1.71349 0 -300 0
80 85 1.95664 0 -300 0
85 85 2.10234 0 -300 0
90 85 2.15088 0 -300 0
95 85 2.10234 0 -300 0
100 85 1.95664 0 -300 0
105 85 1.71349 0 -300 0
110 85 1.37226 0 -300 0
115 85 0.931785 0 -300 0
120 85 0.389968 0 -300 0
125 85 -0.256698 0 -300 0
130 85 -1.01393 0 -300 0
135 85 -1.89085 0 -300 0
140 85 -2.9018 0 -300 0
145 85 -4.06942 0 -300 0
150 85 -5.42988 0 -300 0
155 85 -7.043 0 -300 0
160 85 -9.01334 0 -300 0
165 85 -11.5423 0 -300 0
170 85 -15.0885 0 -300 0
175 85 -21.1249 0 -300 0
180 85 -3.86972 0 -300 0
0 90 -300 0 -300 0
5 90 -21.1249 0 -300 0
